year,make,model,trim,style,price,mileage,Accident Free Vehicle,Personal Use Only,History Provider,Title Details,Salvage Vehicle,Frame Damage,Theft History,Lemon Status,Free History Report,VIN,Stock,Certified Pre-Owned,Listed since,accidents,owners,usage,url
2023,Mazda,CX-5,2.5,S Premium 4dr SUV,28998.0,19489.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM0P0202922,25623327,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM0P0202922/?radius=25
2022,Toyota,RAV4,LE,4dr SUV,28998.0,19428.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3H1RFV2NC201667,25489261,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFV2NC201667/?radius=25
2022,Toyota,RAV4,XLE,4dr SUV,31998.0,17370.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3P1RFV8NC261450,24990345,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2022/vin/2T3P1RFV8NC261450/?radius=25
2021,Toyota,RAV4,XLE,4dr SUV,32498.0,17076.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3P1RFV7MW191811,191811A,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV7MW191811/?radius=25
2022,Mazda,CX-5,2.5,S Premium Plus 4dr SUV,29998.0,18705.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBEM0N0548268,24409473,No,,No accidents, 2 Owners, Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBEM0N0548268/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,32962.0,16920.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFV4PW346914,PW346914P,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFV4PW346914/?radius=25
2022,Honda,CR-V,EX,4dr SUV,29998.0,18856.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARW2H54NE011971,25607443,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW2H54NE011971/?radius=25
2023,Honda,CR-V,Sport,Hybrid 4dr SUV,34998.0,16237.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARS6H51PE033948,25702676,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2023/vin/7FARS6H51PE033948/?radius=25
2021,Mazda,CX-5,Sport,4dr SUV,24998.0,24363.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBBM0M0305482,25356120,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM0M0305482/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,27998.0,20588.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM5M1434308,25766921,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M1434308/?radius=25
2022,Mazda,CX-5,2.5,S Preferred 4dr SUV,27998.0,20640.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM5N1546223,25477014,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM5N1546223/?radius=25
2022,Honda,CR-V,EX-L,4dr SUV,30990.0,18185.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARW1H89NE013753,2002853395,No,2024-04-17,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2022/vin/7FARW1H89NE013753/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,27849.0,23104.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM7M0484102,MU10342,No,2024-04-16,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM7M0484102/?radius=25
2022,Mazda,CX-5,2.5,S Preferred 4dr SUV,27998.0,20738.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM2N0571134,25866480,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM2N0571134/?radius=25
2021,Toyota,RAV4,LE,4dr SUV,25998.0,24724.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,2T3H1RFV6MC131878,25343225,No,,No accidents, 1 Owner, Corporate fleet vehicle,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV6MC131878/?radius=25
2023,Honda,Pilot,Elite,4dr SUV,49998.0,15794.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYG1H84PB021489,25700906,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/pilot/2023/vin/5FNYG1H84PB021489/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,29998.0,18988.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFVXPW368495,24833617,No,,No accidents, 1 Owner, Corporate fleet vehicle,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFVXPW368495/?radius=25
2023,Mazda,CX-5,2.5,S Premium 4dr SUV,28998.0,19842.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM4P0202373,25623342,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBDM4P0202373/?radius=25
2021,Toyota,RAV4,Limited,4dr SUV,35998.0,10256.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JTMN1RFV8MD074338,25715875,No,,No accidents, 2 Owners, Personal use,https://www.edmunds.com/toyota/rav4/2021/vin/JTMN1RFV8MD074338/?radius=25
2021,Mazda,CX-5,Grand,Touring Reserve 4dr SUV,29998.0,19058.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBAYXM0382364,25141464,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAYXM0382364/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,25295.0,34860.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM4M0376195,MZU5465,No,2024-04-11,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM4M0376195/?radius=25
2021,Mazda,CX-5,Sport,4dr SUV,21893.0,29947.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBBM5M0309902,16861A,No,2024-02-27,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBBM5M0309902/?radius=25
2021,Mazda,CX-5,Carbon,Edition Turbo 4dr SUV,29998.0,19203.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCY7M0478305,25477094,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY7M0478305/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,24998.0,24650.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFACMXM0305532,25759348,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACMXM0305532/?radius=25
2023,Honda,CR-V,Sport,Hybrid 4dr SUV,34590.0,16875.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2HKRS5H5XPH703021,2002859916,No,2024-04-15,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2023/vin/2HKRS5H5XPH703021/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,23998.0,26138.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFACM9M1376960,25767322,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM9M1376960/?radius=25
2022,Honda,Pilot,SE,4dr SUV,35998.0,16589.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYF5H23NB018151,25562672,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/pilot/2022/vin/5FNYF5H23NB018151/?radius=25
2021,Mazda,CX-5,Sport,4dr SUV,24998.0,24669.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFABM0M0310532,25486852,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM0M0310532/?radius=25
2021,Toyota,RAV4,TRD,Off-Road 4dr SUV,38998.0,16323.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3S1RFV1MW198098,25489444,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2021/vin/2T3S1RFV1MW198098/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,28998.0,20090.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFV8PC336744,25367409,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFV8PC336744/?radius=25
2021,Mazda,CX-5,Carbon,Edition Turbo 4dr SUV,30998.0,18714.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCY9M0396673,25425615,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY9M0396673/?radius=25
2021,Honda,CR-V,LX,4dr SUV,22694.0,44366.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5J6RW2H22MA003922,A003922AA,No,2024-02-20,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H22MA003922/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,27998.0,21211.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDMXM1448754,25476676,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM1448754/?radius=25
2021,Honda,CR-V,Touring,4dr SUV,31998.0,18235.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2HKRW2H98MH666830,25103248,No,,No accidents, 2 Owners, Personal use only,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H98MH666830/?radius=25
2021,Toyota,RAV4,XLE,4dr SUV,29998.0,21527.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3W1RFV6MC146503,25544187,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV6MC146503/?radius=25
2021,Honda,Pilot,EX-L,4dr SUV,33998.0,17342.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYF5H50MB016883,25744812,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/pilot/2021/vin/5FNYF5H50MB016883/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,25998.0,23711.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFACM6M0376498,25447951,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM6M0376498/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,26998.0,22508.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFADM1M0405761,25278439,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM1M0405761/?radius=25
2023,Toyota,RAV4,XLE,4dr SUV,31998.0,18045.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3P1RFV5PC378681,25379990,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV5PC378681/?radius=25
2022,Mazda,CX-5,2.5,S Select 4dr SUV,25998.0,23811.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBBM2N0636775,25683587,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBBM2N0636775/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,25998.0,23751.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM0M0441710,25776971,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0441710/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,28998.0,20209.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFV8PW367782,25476070,No,,No accidents, 1 Owner, Rental vehicle,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFV8PW367782/?radius=25
2021,Honda,Pilot,EX,4dr SUV,26998.0,54918.0,No,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYF6H38MB035427,25604498,No,,1 Accident, 2 Owners, Personal use,https://www.edmunds.com/honda/pilot/2021/vin/5FNYF6H38MB035427/?radius=25
2021,Honda,CR-V,EX,4dr SUV,25588.0,36676.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2HKRW2H57MH628275,210230A,No,2024-04-12,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H57MH628275/?radius=25
2023,Honda,CR-V,Sport,Hybrid 4dr SUV,33998.0,17703.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARS5H58PE007180,25528041,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2023/vin/7FARS5H58PE007180/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,28999.0,20280.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFV7PC357858,8F6SQ3,No,2024-03-15,No accidents, 1 Owner, Rental vehicle,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFV7PC357858/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,26998.0,22644.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDMXM0336655,25735440,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM0336655/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,25194.0,35931.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCMXM1336411,1336411AA,No,2024-01-05,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCMXM1336411/?radius=25
2021,Toyota,RAV4,XLE,Premium 4dr SUV,32998.0,18121.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3C1RFV3MW142071,25590215,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/toyota/rav4/2021/vin/2T3C1RFV3MW142071/?radius=25
2021,Toyota,RAV4,LE,4dr SUV,27998.0,21658.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFV6MC224035,25327204,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV6MC224035/?radius=25
2021,Mazda,CX-5,Grand,Touring Reserve 4dr SUV,29998.0,19756.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBAY7M0435294,25677435,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY7M0435294/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,25998.0,23922.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFADM5M0376717,25554294,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM5M0376717/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,28998.0,20555.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM5M1424250,25792114,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM5M1424250/?radius=25
2021,Honda,CR-V,EX-L,4dr SUV,29013.0,20693.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARW2H83ME022999,ME022999L,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/7FARW2H83ME022999/?radius=25
2023,Honda,CR-V,Sport,Touring Hybrid 4dr SUV,39998.0,16296.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARS6H97PE005607,25476058,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2023/vin/7FARS6H97PE005607/?radius=25
2021,Mazda,CX-5,Carbon,Edition Turbo 4dr SUV,31998.0,18623.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCY7M0384571,25452199,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCY7M0384571/?radius=25
2021,Mazda,CX-5,Grand,Touring Reserve 4dr SUV,28998.0,20859.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBAY6M0451289,25440881,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY6M0451289/?radius=25
2021,Toyota,RAV4,LE,4dr SUV,29998.0,19952.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3G1RFV1MW216959,25381346,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV1MW216959/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,28998.0,20754.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDMXM0400127,400127F,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDMXM0400127/?radius=25
2023,Mazda,CX-5,2.5,S Preferred 4dr SUV,29998.0,20000.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM3P0133161,25449797,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM3P0133161/?radius=25
2021,Honda,Pilot,EX-L,4dr SUV,31995.0,18502.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYF6H57MB049837,12349,No,2024-03-27,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/pilot/2021/vin/5FNYF6H57MB049837/?radius=25
2021,Honda,CR-V,EX,4dr SUV,27605.0,22250.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5J6RW2H54ML023474,H023474C,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H54ML023474/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,27354.0,24773.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3H1RFV6PW284327,8F9VR4,No,2024-03-19,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2023/vin/2T3H1RFV6PW284327/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,22528.0,28000.0,No,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM0M0393531,NEED,No,2024-03-21,1 Accident, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM0M0393531/?radius=25
2021,Honda,CR-V,EX-L,4dr SUV,30998.0,19534.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2HKRW2H85MH616006,25382322,No,,No accidents, 2 Owners, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H85MH616006/?radius=25
2023,Toyota,RAV4,LE,4dr SUV,28998.0,21037.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,2T3F1RFV1PW377120,25470596,No,,No accidents, 1 Owner, Rental vehicle,https://www.edmunds.com/toyota/rav4/2023/vin/2T3F1RFV1PW377120/?radius=25
2023,Mazda,CX-5,2.5,S Carbon Edition 4dr SUV,28998.0,20983.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM5P0142797,25562121,No,,No accidents, 1 Owner, Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM5P0142797/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,24998.0,25843.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFACM3M0418044,25717306,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM3M0418044/?radius=25
2023,Honda,CR-V,EX-L,4dr SUV w/Blind Spot Information (BSI),30998.0,40200.0,No,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARS4H70PE017942,25715953,No,,1 Accident, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2023/vin/7FARS4H70PE017942/?radius=25
2022,Honda,Pilot,Touring,4dr SUV,40998.0,17413.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYF6H95NB019305,25684122,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/pilot/2022/vin/5FNYF6H95NB019305/?radius=25
2023,Toyota,RAV4,XLE,4dr SUV,32998.0,18759.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3P1RFV0PC372366,25670627,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2023/vin/2T3P1RFV0PC372366/?radius=25
2021,Honda,CR-V,EX,4dr SUV,25517.0,27646.0,No,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARW2H59ME009437,ME009437,No,2024-03-07,1 Accident, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/7FARW2H59ME009437/?radius=25
2023,Mazda,CX-5,2.5,S Preferred 4dr SUV,27998.0,22222.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCMXP0100867,24464849,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCMXP0100867/?radius=25
2021,Honda,CR-V,EX,4dr SUV,26995.0,24517.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2HKRW2H55MH665812,665812,No,2024-03-30,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H55MH665812/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,27998.0,22314.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFADM4M0360900,25651626,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM4M0360900/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,25998.0,24802.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFADM2M1317893,25600728,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFADM2M1317893/?radius=25
2021,Honda,Pilot,Black,Edition 4dr SUV,40998.0,17659.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5FNYF6H76MB018130,25292291,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/pilot/2021/vin/5FNYF6H76MB018130/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,27998.0,22361.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM9M1441523,24950645,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM9M1441523/?radius=25
2023,Honda,CR-V,Sport,Hybrid 4dr SUV,35998.0,18102.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,7FARS6H59PE024608,25428096,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/honda/cr-v/2023/vin/7FARS6H59PE024608/?radius=25
2022,Mazda,CX-5,2.5,S Carbon Edition 4dr SUV,28998.0,21687.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM9N1582271,24971878,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2022/vin/JM3KFBCM9N1582271/?radius=25
2021,Mazda,CX-5,Carbon,Edition 4dr SUV,26600.0,25979.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM7M0320253,M24232UP,Yes,2024-03-30,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM7M0320253/?radius=25
2022,Toyota,RAV4,XLE,4dr SUV,29998.0,20629.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3P1RFV9NC262266,25193380,No,,No accidents, 1 Owner, Personal use only,https://www.edmunds.com/toyota/rav4/2022/vin/2T3P1RFV9NC262266/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,25998.0,25136.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM8M1343129,25607191,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBCM8M1343129/?radius=25
2021,Mazda,CX-5,Touring,4dr SUV,23998.0,27989.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFACM4M0371493,25682413,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFACM4M0371493/?radius=25
2021,Mazda,CX-5,Sport,4dr SUV,23998.0,28000.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFABM1M0400532,25651675,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM1M0400532/?radius=25
2021,Honda,CR-V,LX,4dr SUV,27590.0,23253.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,5J6RW2H21MA005211,2002785613,No,2024-03-10,No accidents, 1 Owner, Personal use,https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H21MA005211/?radius=25
2021,Mazda,CX-5,Grand,Touring 4dr SUV,28998.0,21800.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBDM6M0470627,25654171,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBDM6M0470627/?radius=25
2023,Mazda,CX-5,2.5,S Carbon Edition 4dr SUV,29998.0,21052.0,Yes,No,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBCM9P0193428,25603998,No,,No accidents, 1 Owner, Corporate fleet vehicle,https://www.edmunds.com/mazda/cx-5/2023/vin/JM3KFBCM9P0193428/?radius=25
2022,Toyota,RAV4,XLE,Premium 4dr SUV,31998.0,19766.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,2T3C1RFV6NW219064,25652497,No,,No accidents, 2 Owners, Personal use only,https://www.edmunds.com/toyota/rav4/2022/vin/2T3C1RFV6NW219064/?radius=25
2021,Mazda,CX-5,Grand,Touring Reserve 4dr SUV,28998.0,22038.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFBAY2M0473273,25338758,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFBAY2M0473273/?radius=25
2021,Mazda,CX-5,Sport,4dr SUV,22998.0,30289.0,Yes,Yes,AutoCheck,Clean Title,No,No,No,No,No,JM3KFABM2M0366844,25719519,No,,No accidents, 1 Owner, Personal use,https://www.edmunds.com/mazda/cx-5/2021/vin/JM3KFABM2M0366844/?radius=25
